,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,1715.5248787248788,1541.2423841059604,1367.7646223146226,1200.9199366462085,1032.5955647955648,861.551982256723,686.4629937629938,517.3939953810623,339.6256410256411,170.32094313453536
0.1,1673.5839223839225,1503.444263052518,1318.65693000693,1154.3502276776876,995.4440286440285,820.5722206820071,658.0686070686071,487.7200923787529,323.34248094248096,167.07961165048545
0.2,1581.2530284130285,1427.060773140305,1277.1360706860708,1096.5055632548008,937.2703164703165,785.0135292486832,632.7031185031185,476.09348729792146,320.6334026334026,155.99195561719833
0.3,1512.670103950104,1354.9555213306637,1225.1889119889122,1055.7474163531974,901.7021483021484,759.836151926809,613.6506583506583,447.94457274826783,296.39002079002074,142.99251040221915
0.4,1403.2168814968816,1249.4929616510087,1137.29306999307,1012.5642051078994,836.4668514668516,686.114832270585,562.7201663201663,426.07722863741344,288.74095634095636,139.27905686546464
0.5,1345.0387525987528,1188.913322039119,1075.7269923769923,895.4823203326074,786.5608685608686,637.6863321319657,522.7405405405405,407.9817090069284,264.8920304920305,134.72316227461857
0.6,1183.2238115038115,1156.1051594024334,925.1995148995147,864.469609978222,712.3033495033494,607.2889381757693,490.8837144837145,354.0765819861432,259.98364518364514,120.36782246879334
0.7,1070.3176715176717,1006.1312490374248,879.7361746361746,740.2791130469216,609.1606375606376,484.4770169115609,432.32113652113657,325.4425866050808,223.37449757449758,102.53703190013871
0.8,896.4520582120582,748.4854766671801,686.9758835758836,693.666877845971,518.6360822360822,481.76917105627933,352.74518364518366,272.3434642032333,186.81261261261264,84.68682385575589
0.9,580.167234927235,561.0705066995225,474.89029799029794,398.26149277370826,351.8129822129823,255.62007208206268,264.2711711711712,217.923233256351,114.7038115038115,51.190013869625524
