,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,1.0,8.0,22.1,36.7,40.7,63.1,92.1,148.9,214.1,405.4
0.1,1.3,9.0,24.0,31.4,38.3,73.1,89.5,130.7,193.6,371.3
0.2,2.0,6.6,15.1,28.2,44.5,49.4,81.2,124.1,176.4,361.3
0.3,2.1,5.9,16.3,31.3,27.5,44.6,72.3,94.1,174.3,276.0
0.4,2.8,8.1,13.8,29.8,27.9,53.4,66.8,93.7,149.0,251.4
0.5,3.8,8.0,14.4,21.2,26.2,42.7,53.6,64.7,123.9,217.2
0.6,3.9,7.9,11.2,18.7,28.2,28.1,39.3,59.6,97.9,174.2
0.7,4.2,7.3,10.6,17.8,16.2,22.5,34.4,45.4,74.5,136.7
0.8,5.2,7.7,7.7,10.5,19.3,20.7,23.0,40.2,50.2,89.2
0.9,5.8,7.8,10.4,11.5,12.0,14.2,20.0,20.8,32.8,53.9
