,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,0.7348206764018512,0.7342764796863176,0.7356774216875047,0.7365317328197496,0.7380610484983301,0.7375770531136306,0.7392535198975562,0.7340407682105408,0.729017721425905,0.6905127100359654
0.1,0.7345459248448233,0.7358599534439771,0.7358854853440175,0.7369258757096121,0.737451044238481,0.7394839364564731,0.7368794910495456,0.7369993183519798,0.7281991146845482,0.6912092415317087
0.2,0.7336597390765605,0.7336067563455745,0.7353646666090791,0.7361308401738469,0.7356945953243862,0.7381297668921664,0.7372342883068463,0.7354121580593609,0.7264839682582095,0.6946272155753829
0.3,0.7332950617198325,0.734530365989875,0.7356953692058238,0.7363107237117208,0.7367747802702225,0.73628261030717,0.7372341471010359,0.7342762722110409,0.7244728555043011,0.6928581424499403
0.4,0.7326087202192807,0.7321050438369696,0.7325283056232926,0.7347166167050658,0.7342024842072274,0.734761774111851,0.7373608586831086,0.7338671253561376,0.7249529242855582,0.6908666412531244
0.5,0.7315928157051513,0.7319106501523828,0.7312655301320021,0.7337511064955256,0.7330054834836153,0.7335459096599836,0.7340642649726999,0.730512289327077,0.7245691490581989,0.6888615946818506
0.6,0.7298201561799094,0.7302601649597346,0.7311406026449971,0.7292627976302647,0.7296945109499954,0.7323755305755842,0.7316114663810841,0.7296966507569587,0.7208708028464302,0.6858237788412725
0.7,0.7275706676322592,0.7269793953825876,0.7272024399942603,0.7280111047371346,0.7275274894475209,0.7279179858995848,0.7269441286607217,0.7243140871925866,0.7185793444382811,0.6835983410841451
0.8,0.7204067900338154,0.7184991032176452,0.7212793413904222,0.7200428388988391,0.7217775954962051,0.7193875735849037,0.7216400041598743,0.7170489063560845,0.7094570728968229,0.6737130573173379
0.9,0.7026316086207908,0.7003602891035726,0.6964000470339369,0.6955905896686844,0.6943032128161899,0.6944589065153448,0.6909063771460755,0.6847140317517203,0.6724885292238416,0.6410085706299753
