,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,2709.0,906.3778057649537,350.64714532473687,169.13196696136325,93.29808742365921,48.3023090510168,31.59513545769009,19.428974266299342,12.417316988890745,6.391763346368347
0.1,1899.6083333333333,962.8208667825965,342.9399903496534,158.57608284572717,75.3591768496267,51.638394003356,29.13075834237557,20.21529209368589,12.49331610618822,6.450223419695934
0.2,1407.1053333333327,596.8837180993722,305.68606479079193,141.56333561741565,70.26896311006556,49.69588424631599,30.83065014420358,19.760554470788087,12.232030362867103,6.622445022917897
0.3,954.952,462.30341865987464,303.5665417051212,139.96382202266312,77.47336371296333,43.290170804889065,29.6879671671752,19.401600974726424,11.871680000992344,6.5269966283856675
0.4,667.6041666666664,398.42554319009855,179.63506715082275,132.38330690205555,68.13080487326435,43.58861610545668,30.753249361656014,19.255206521043203,12.221385712231383,6.452485244338377
0.5,513.480476190476,311.68890618079257,169.3095473381993,107.02865769063666,62.691493758310706,40.20817103413806,27.66847692240205,18.671638144282937,12.15593460511028,6.480444673620179
0.6,319.10074025974,232.52696793978959,148.1445221372601,92.7621804341302,56.71829175564847,41.78081411240025,26.55539807281771,18.63413394500313,11.725110526212582,6.239891777540581
0.7,219.51967857142856,156.56485736950606,100.3803947024001,70.85765872172318,48.30387040063859,37.08013770990714,24.863688585112456,17.365704972045513,11.908632190176565,6.271796755732594
0.8,128.09266666666656,86.2597618928199,75.70035504772815,54.46787561256174,41.687710400836615,30.39528798696644,22.98058385733661,16.072698041212394,10.888192112253893,6.084641043312919
0.9,47.301329365079376,41.771435841935855,33.55136064961607,26.332054246965622,24.353330463599843,19.45363770752625,16.047155900722352,11.816758641698144,8.433148137910214,5.356365339101746
