,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,1.0,10.24,17.38,31.36,49.75,70.97,100.01,140.61,225.63,428.74
0.1,1.3,9.06,15.82,31.06,43.28,61.96,87.89,128.43,200.02,370.54
0.2,1.87,9.42,14.76,27.4,39.07,59.72,83.87,114.82,178.48,333.75
0.3,2.23,9.79,16.71,21.75,34.47,50.51,68.26,95.76,161.58,295.73
0.4,2.83,6.56,14.79,21.94,33.35,44.19,64.09,88.81,131.26,250.12
0.5,3.28,7.04,12.27,18.96,25.37,36.58,50.72,75.49,115.89,218.04
0.6,3.98,8.32,11.93,15.63,22.44,30.42,43.02,65.72,93.71,172.18
0.7,4.51,6.91,9.3,14.6,19.87,24.92,36.33,48.31,73.91,134.7
0.8,5.16,7.46,9.9,12.26,14.51,21.18,26.2,36.15,54.33,91.78
0.9,6.29,7.76,9.04,10.39,12.32,15.33,18.17,23.4,32.36,52.71
