,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0
0.2,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0
0.3,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0
0.4,682.0,682.0,682.0,682.0,682.0,682.0,682.0,682.0,682.0,682.0
0.5,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0,694.0
0.6,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0
0.7,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0
0.8,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0
0.9,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0
