,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,722.0,722.0,722.0,722.0,722.0,722.0,722.0,722.0,722.0,722.0
0.2,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0
0.3,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0,2164.0
0.4,2886.0,2886.0,2886.0,2886.0,2886.0,2886.0,2886.0,2886.0,2886.0,2886.0
0.5,3608.0,3608.0,3608.0,3608.0,3608.0,3608.0,3608.0,3608.0,3608.0,3608.0
0.6,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0,4329.0
0.7,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0
0.8,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0,5772.0
0.9,6494.0,6494.0,6494.0,6494.0,6494.0,6494.0,6494.0,6494.0,6494.0,6494.0
