,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1,809.0,809.0,809.0,809.0,809.0,809.0,809.0,809.0,809.0,809.0
0.2,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0
0.3,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0,2385.0
0.4,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0,2341.0
0.5,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0
0.6,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0
0.7,1827.0,1827.0,1827.0,1827.0,1827.0,1827.0,1827.0,1827.0,1827.0,1827.0
0.8,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0
0.9,705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0
